uuid,url,title,page,status,text,canvas
4230ffe2-0864-467a-b493-b76c206f4abc,https://honkoku.org/app/#/transcription/47BAA1F4469007F75EFD4F8E84716B1F/1/,太平優美論,1,initiated,"【右上から】
【かすれて見えないが　内容から推定する　かるこ】
乁わしらがかつてゞかせぐのではねへあち
こちからたのまれてよんどころなく
金もうけをするのだしかしふだんは
かるこ〳〵とかる〳〵しくおひつかはれる
からちつとの
ものでも
おも〳〵しく
かついでたんと
ぜにをとつて
やりやす

のり物や
乁さて〳〵こんどはいそがしい
のでせけんから見たら
金もうけと見えませう
けれど今のぶんではよう
ござりますがしまいは
やつぱり太郎【良】兵へで
ござります

せんどう
乁此ごろのやう
ではじつに
まうかつて
しようがねへ
ときにちつと
御入ようなら
おあづけもう
そうか
おくり状のねへ
にもつが
船に二三べい
あつてまことに
こまりきり
ますは

【右はし中段】
□□□□【内容から推察すると車力か】
乁じつに此せつのやうにいそがしくつては金のおき所に
こまりますよしかしながらよくしたものでくるまの
わじやァねへが大かた
まはりもち
でござり
ませう
よ

【中央人物の下】
百せう
乁なるほどわしらァ田舎に
ゐて外へ立のくせわもなし十ねん
あとに立たした座しき一ヶ月
五両でかりでがあるしちと
ごうよくだといはしやる
たらうが御てんまが
なけりやァまるもうけサ

【左ページ上】
エ
乁そうほうともに
しづまれ〳〵皆の
ものよふきけよ
人のくわふくはおの
れのかせぎと正直に
あるところなれば
なけぐにもおよふまじ
またほこるにもおよばぬ
ゆゑじせつをまつてかせげ〳〵

さくわん
乁ぢしんのあとの銭もうけを
ちやくむちゃくにしてしまふ
ト思へはじつにねつかれねへ
たんとの金のいれどころ
くらてもたてたがいゝしやァねへか
しみたれなやつらぜへ

しちや
乁わたくしどものとせいはべつにりきみ升ことも
ござりませんが此せつのことゆゑにきびしく
申つけまして正ろにいたせと申ます
ればまげますことはおことはり
申ます

【「左官」の絵の上】
かねかし
乁サアいくらでも
かしてやる
からかりに
きなせへ
まご〳〵して
にげるにやア
およばねへ
せ五両壱分と
まけました〳〵

げい人
乁ド？ウデスありがたい世の中
ではござりませんかさま〴〵な
おもしろいことをうかゞひますし
うまいものはくひしだいわたしらの
せかいにはすこしもかわつたことはなし
ちつとおかねのないくにへいつて
見てへものだ

げいしや
乁わちきのほうもいそかしいから子供がたら
ないでこまりますよおざしきがさし合だらけ
つけこみは山〳〵あるしねるまもないくらいいそ
かしいのでかつかり
するよちつと二三日
田舎でもたちのきたい
ものでこさりますヨ

【「呉服屋」の絵の上】
ごふく
乁おまへかたのめから
見たらひまさうに
みへませうがそこが
お江戸のありがた
さ一日でもやすみは
なし御ようむきたくさん
ありありかたい
よの中〳〵

【「芸者」の絵の右下】
ひきやく
乁みなさんもごぞんじの
とほり金にあいそづかし
でもしてへくれへふへて
こまりますがぜにづかいのあらいのと
ちうやあるくので
おあしがたま
りませぬ
",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/4230ffe2-0864-467a-b493-b76c206f4abc/canvas/p1
9a9823ba-ce05-4bb6-984f-63486174bf77,https://honkoku.org/app/#/transcription/EE2368CE260D5B3FBC9359DE3948CCAE/1/,大地震大津波末代噺 二編,1,completed,"【枠外右上】
嘉永七年寅ノ十一月

【上段の一・二段タイトル】
《割書：大地震｜大津浪》末代噺　二編
　　こは初へんに洩たる諸国をつまびらかに記す

【上段の一段目】
桑名津嶋佐夜
つなみちしん
宮名古や同事
あつたの宮別条なし
鳴海池鯉鮒
ちしん斗り
岡崎矢矧橋落る
人家少々崩る
赤坂御油吉田
二川白須賀　ちしん斗り
富士川川上山崩れ土砂流れ
　　　水なし歩きわたり
荒井　ぢしんつなみ
浜松　舞坂　ぢしん斗り
見附　半崩れ
袋井　出火にて丸やけ
掛川　大半丸やけ
日阪　ぢしん斗り
金谷　下口より出火七部通り
　　　やける
大井川　常水より水越し
嶋田　半崩れ
藤枝　岡部丸子　大ぢしん大火
府中　江川町より出火所々飛火
　　　□□部通りやける
江尻　棒はなの茶やより
　　　出火七部通りやける
興津　つなみにてながれ残る家崩る
由井　無難なれ共ちしん度々也
蒲原　問や場より東やける
　　　西くづれる
吉原　丸やけ
原　沼津　三嶋　ぢしん斗り
箱根　山少々崩れ湖水吹出し
　　　候へ共さしてさわりなし
小田原　大地しん半崩れ
大いそ　平塚　ふじ沢
大ちしん出火
戸塚　大ちしん
　　　出火


程か谷
　大ぢしん
神奈川　川崎
品川　大地しん　
　　　大つなみ
【仕切り線】

　江戸
四日地しんは大坂同事
五日夜亥の刻
猿若町壱丁目より
出火二丁目三丁目
不残三芝居やける
聖天町山の宿町花
川戸町不残西は馬道
まで焼ぬけ東は大
川端夫より向嶋小梅
村へ飛火いたし九十丁
□□卯刻火鎮る


【上段の二段目】

阿波徳しま

同日大地しん大つなみ
其跡出火となり
御城下七部通り
やける死人けが人
数不知
同小松嶋むや　大地震　大つなみ
淡州　ゆら須本　ふくら丸山　大ちしん　つなみ
讃州　丸亀高松　金ぴら大てい同事
豫州　土州　大あれのよし
【仕切り線】

西国筋

播州　明石か古川高砂赤穂
　　　網干姫路いづれも大坂
　　　同事
備前備中備後　右同事
宮嶋　廻廊損じとうろう落る
岩国　きんたいはしそんじる
長州　萩長府上ノ関下ノ関
　　　ちしんつなみ大損じ
豊前　小倉より九州路大てい
　　　同事のよし
【仕切り線】

【図中】

阿波鳴戸

大なみ山の如く
汐の光り遠
方より見る時は
大はしらのごとし
【仕切り線】

芸州広嶋

御城角矢倉三ケ所
崩る御家中町家
大損じ此辺
大道一尺斗り
われ泥水吹出る
【仕切り線】

泉州堺　大地しん大つなみ大坂
　　　　同事橋舟数多崩る
貝塚岸和田新立　みな〳〵同事
加田粟嶋　御宮崩る町家流る
紀州若山　大つなみにて人多く
　　　　　損る
【仕切り線】

藤代湯浅　田辺日高　すへて此辺若山　同事大あれなり
熊野辺　山崩れ大あれのよし
高野山　大あれ石碑こける
南大和吉野　所々大あれ
北国若狭越前加賀中仙道
木曽海道信濃路　大地しん
なれ共別条なし
惣而此度の地震は六十余州大
小共に震わぬ所なし一々忠記此
くだ〳〵しければ烈敷所は図にあ
らわしこれにもれたる所は大ちしん
なれ共別条なし猶書落し
書損も御座候はゝ板元江被仰可被下候
早速相改可申候恐々


【下段の一・二段タイトル】
今昔地震津浪説
むかし宝永の頃大阪大地震大つなみの節
諸人迯迷ふたる旧記こたびのさまに粗似たれば爰に記す

【下段の一段目左へ】
往古宝永四丁亥十月四日未上刻
大地震半時斗り不止人迯迷ふ事
如雲霞又申下刻より津浪参り
道頓堀日本橋迄廻船六七十艘
馳込五十石卅石の船は大船に押
倒される事数不知勿論日本橋より
西の橋は不残落る堀江川はほりへ
はし迄落る長ほりは別条なく
あじ川筋は堂嶋たみのはし迄
落るわたなべはしは大ぶん損じ往
来止メ寺嶋勘介しま上下ばくろ此辺
家々不残流るあわざ新うつぼ
京町ほり大分崩れざこば大半
崩れ残りは流ルかつを座は不残
崩れ死人夥敷舟場は堺すじより
東は別条なく西は一丁ごとに五軒
七軒崩れ御霊前東がは北がは共
家一軒も不残崩れ御輿蔵弁天
堂荒神社不残崩る本社は
別条なし鳥居ざんじに折る道
修町ふしみ町なにははしより西は大
かた崩れ瓦町より唐物町まで
【仕切り線】

【図中】
宝永時代
大つ
なみ
の図
堂嶋川
西より
たみ
のはし迄
落る道とん
ぼり川西より
日本はし迄落る
【仕切り線】
心才はし迄角やしき所々崩れ北久
宝寺町北角迄不残崩れ北御堂
茶所崩れ本堂はしらさける南御堂
別条なく惣じて大坂中堺すじより
西は一町に五軒十軒つゝ崩れ角やしき
は不残崩れ富家の衆は下やしき
上場町辺へ迯行下々は御城ばゝへ
迯る事如雲霞の夜に入
御城代土岐伊豫守様より御目
附御医師衆など御廻し有之御薬
被下旨被仰其後は又々
御町奉行様より右同断之由
仰被渡候
御城は鴫の口御門落候へとも
早速御修覆外廻り少々損じ
候へ共別条なく
上町東天満は無別条蜆川堂
嶋中の嶋不残崩れ嶋の内は
道とんぼり同事新町別条なし
惣じて大坂中四五日の間門を〆て
商賣相休七日目より無事の町々
店を出し候へ共昼夜又七度震ひ

【下段の二段目】
候へば中〳〵商ひ所ではなし火事の由
風聞いたし候へ共町々用心厳敷
人々帯を不解昼夜辻番いたし
候へは火事は無之候
一　棟数　六百三十軒
一　竃数　一万六千
一　死人　六千人
一　水死人　一万二千人
一　落橋　卅六はし
右之通去る家之旧記を爰に出す
但し宝永四亥年より今嘉永七寅
年迄百四十八年になる

大地震つなみ年代略記
白鳳十九甲寅十一月七日
治承三己亥十一月七日
正中元甲子十一月十五日
天正十三乙酉十一月廿九日
慶長十八癸丑十月廿五日
寛永十癸酉正月廿日
慶安元戊子年
寛文二壬寅五月京大地しん
五条はし落る
同十庚戌八月大つなみ溺死多
元禄十六癸未十一月廿三日
宝永四丁亥十月四日大地しん
つなみ溺死多し
宝暦元辛未二月京大地しん
同十三年癸未九月大つなみ
安永三甲午八月大つなみ
天明二壬寅七月江戸大地しん
文化元甲子六月出羽同
文政二乙卯六月大地しん
同十一戊子八月九州大つなみ
天保元庚寅七月京大地しん
弘化四丁未三月廿四日信州大地しん
嘉永六癸丑四月小田原大地震
今嘉永七甲寅六月十五日
同十一月四日大地しん同五日
大つなみ

右大略記し候へ共年月日之
相違も御座候得共御知らせ可被下候
早速相改可申候已上
【仕切り線】

【図中】
宝永
時代
御城馬場江
市中町人
迯あつまる
の図
",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/9a9823ba-ce05-4bb6-984f-63486174bf77/canvas/p1
74476112-dc01-4374-a34b-71ed61950e1f,https://honkoku.org/app/#/transcription/1BF606BCBBAF1E47CE5F3F27F50CCCC4/1/,安政二稔十月二日夜亥剋大地震焼失市中騒動図,1,completed,"安政二稔
十月二日
夜亥剋
大地震
焼失
市中
搔動
 圖",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/74476112-dc01-4374-a34b-71ed61950e1f/canvas/p1
2fa22e60-c762-484d-baa6-4a37d0250182,https://honkoku.org/app/#/transcription/EA498D850B29250738CBDEF56C2C5925/1/,桃太郎雷退治,1,completed,"【タイトル】
桃太郎雷退治
【画像のみで本文なし】

",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2fa22e60-c762-484d-baa6-4a37d0250182/canvas/p1
237f408d-d2a1-41af-9d7f-75dc5ac4b481,https://honkoku.org/app/#/transcription/D27FA5DB4F64500D61A0F7EE8121B050/1/,[極楽浄土双六],1,initiated,"【タイトル】
極楽浄土双六
【基本的には十段十列の碁盤の目構造】
【上から第一段】
【此の段のみ五列で構成】
【右から第一列】
弁才天【枠内】
一薬師
三釈迦
【右から第二列】
地蔵【枠内】
四釈迦
五薬師
【右から第三列】
上り
極楽浄土
【右から第四列】
薬師【枠内】
一上り
五弁天
六地蔵
【右から第五列】
釈尊【枠内】
四上り
五薬師
六地蔵
【上から第二段】
【十列で構成】
【右から第一列】
善道大師【枠内】
一地蔵
三薬師
【右から第二列】
円光大師【枠内】
一弁天
三善道大師
四釈迦
【右から第三列】
弘法大師【枠内】
一薬師
三地蔵
四弁天
五文学
【右から第四列】
元三大師【枠内】
一釈迦
三地蔵
四七夕
【右から第五列】
文珠菩提【枠内】
一普賢
三元三大師
五善道大師
【右から第六列】
普賢菩提【枠内】
一毘沙門
五夷
六円光大し
【右から第七列】
毘沙門【枠内】
一普賢
二布袋
三夷
四雷神
【右から第八列】
大黒【枠内】
一文珠
二弘法大師
三西王母
四風神
【右から第九列】
夷【枠内】
一寿老神
三文珠
四東方朔
【右から第十列】
布袋【枠内】
一西王母
三天人
四七夕
五空や上人
【上から第三段】
【十列で構成】
【右から第一列】
寿老神【枠内】
一大黒
二たるま
三西王母
五役行者
【右から第二列】
福禄寿【枠内】
一夷
二たるま
三東方朔
五布袋
六犬神
【右から第三列】
東方朔【枠内】
一文学上人
三七夕
四古札納
五かりやうびん
【右から第四列】
西王母【枠内】
一一扁上人
三天人
四犬神
五文学上人
【右から第五列】
日蓮上人【枠内】
一善道大師
二元三大師
三弘法大師
【右から第六列】
七夕【枠内】
一万歳
一雷神
四寿老神
五伝教大師
六福禄寿
【右から第七列】
一扁上人【枠内】
一七夕
二寿老人
四寿老神
五伝教大師
六天人
【右から第八列】
文学上人【枠内】
一毘沙門
二万歳
三西王母
五日蓮上人
【右から第九列】
役行者【枠内】
一七夕
二文珠
三一扁上人
四きんなら
五弘法上人
【右から第十列】
伝教大師【枠内】
一善道大師
二弁天
五薬師
【上から第四段】
【十列で構成】
【右から第一列】
明恵上人【枠内】
一一扁上人
二山姥
三万歳
五まこら
【右から第二列】
解脱上人【枠内】
一達磨
二文学上人
三きんなら
四風神
五仙人
【右から第三列】
空也上人【枠内】
一役行者
二明恵上人
三風神
五文学上人
【右から第四列】
達磨【枠内】
一空や上人
二文学上人
四犬神
五一扁上人
六風神
【右から第五列】
維摩【枠内】
一西王母
二仙人
三雷神
五犬神
【右から第六列】
万歳【枠内】
一大黒舞
三七夕
四大黒
五寿老神
【右から第七列】
大せいくわんき天【枠内】
一風神
二達磨
三大黒舞
四山うは
五猩々
【右から第八列】
かろら王【枠内】
一天人
二げだつ上人
三めうゑ上人
四天狗
五かりやうびん
【右から第九列】
天人【枠内】
一役行者
二げだつ上人
三かろら王
四がき
【右から第十列】
かりやうびん【枠内】
一天人
二達磨
三しやう〳〵
五空や上人
【上から第五段】
【十列で構成】
【右から第一列】
せう〳〵【枠内】
一きんなら
三ぬらりひよん
五仙人
六ゑんま
【右から第二列】
大黒舞【枠内】
一まこら
二酒天とうし
四山ひこ
五ふらりひ
【右から第三列】
せきそろ【枠内】
二かつは
三猩々
四見こし入道
五きんなら
六おとろし
【右から第四列】
古札納【枠内】
一きんなら
二童子
三山うは
四風神
五せう〳〵
六うわん
【右から第五列】
やくはらい【枠内】
一万歳
二かつは
三ぬつへつほう
五やしや
六ゑんま
【右から第六列】
ひんほう神【枠内】
一大黒舞
二やくびやうかみ
四ちくせう
五やしや
六仙人
【右から第七列】
仙人【枠内】
一ゆいま
二達磨
三ひんほうかみ
四かろら王
五てん人
六天狗
【右から第八列】
きんなら【枠内】
一大せいくわんき天
二七夕
三天人
四犬神
五かがう
六山ひこ
【右から第九列】
まこら【枠内】
一達磨
二たるま
三風神
四山わらう
五へびかみ
六山うは
【右から第十列】
やくひやう神【枠内】
一せう〳〵
二天人
三びんぼう神
四がき
五風神
六ようちん
【上から第六段】
【十列で構成】
【右から第一列】
雷神【枠内】
一てん人
二日蓮上人
六仙人
【右から第二列】
せうつかばゝ【枠内】
一がき
三牛鬼
五へひかみ
六ねこまた
【右から第三列】
ゑんま王【枠内】
一達磨
二むけんちこく
三ふう神
四大こく
五犬かみ
【右から第四列】
山姥【枠内】
一しゆら
三酒てんとうし
四風神
五山ひこ
六犬かみ
【右から第五列】
酒天童子【枠内】
一山うは
三ゑんま
四しやう〳〵
五かりやうびん
【右から第六列】
へび神【枠内】
一せん人
二大せいくわんき天
四やくひやう神
五風神
【右から第七列】
犬神【枠内】
一かろら王
三きんなら
四やくひやうかみ
五やうちん
六仙人
【右から第八列】
天狗【枠内】
一へびかみ
二せうつかばゝ
三古札納
五かろら王
【右から第九列】
山ひこ【枠内】
一しやう〳〵
二ねこまた
三せきそろ
四ゑんま
五雷神
【右から第十列】
風神【枠内】
一山ワらう
三ゑんま
四やくはらい
五しやう〳〵
六がこう
【上から第七段】
【十列で構成】
【右から第一列】
ふらり火【枠内】
一うふめ
三きやうくわんぢごく
四雪女
五犬かみ
【右から第二列】
赤舌【枠内】
二がき
三雪女
五海坊主
六せうきら
【右から第三列】
うわん【枠内】
一山うは
二ちくせう
五山ひこ
六しゆら
【右から第四列】
見こし入道【枠内】
一わら〳〵
二山ひこ
三かみきり
五ぬれ女
六天狗
【右から第五列】
ぬらりひよん【枠内】
一ふらりひ
二うふめ
三山姥
五海坊主
六うわん
【右から第六列】
ぬつへつほう【枠内】
一山ひこ
二雪女
三犬神
五みこし入道
六目一つほう
【右から第七列】
おとろし【枠内】
一へびかみ
二ぬらりひよん
三せうつかばゝ
六ゑんま
【右から第八列】
わら〳〵【枠内】
一風神
二かみきり
三かつは
五ぬれ女
【右から第九列】
海坊主【枠内】
一ゑんま
三かつは
四やしや
五山わろう
【右から第十列】
かみきり【枠内】
一山ひこ
二うわん
三ちくせう
五がき
【上から第八段】
【九列で構成】
【右から第一列】
山ワらう【枠内】
一赤した
二てんぐ
三うわん
四ひんぼう神
【右から第二列】
やしや【枠内】
一せうねつ地こく
三てんぐ
五ふらりひ
六海ほうす
【右から第三列】
目一ツ坊【枠内】
一みこし入道
二がき
三ぬらりひよん
四わら〳〵
【右から第四列】
かつは【枠内】
一山うは
三しゆら
四らごら
五まごら
【右から第五列、第九段第五列と共通】
一雷神
二びんほう神
三うふめ
四ぬれ女
五万歳
六風神
【右から第六列】
かごら【枠内】
一塗仏
三てんぐ
四わら〳〵
五かみきり
六まごら
【右から第七列】
ぬれ女【枠内】
一がき
二がき
三犬かみ
四へびかみ
五きんなら
【右から第八列】
ひやうすべ【枠内】
一やしや
三ねこまた
四わら〳〵
五やうちん
六かつは
【右から第九列】
ぬりほとけ【枠内】
一うみ坊主
二うふめ
五ぬつへつほう
六かみきり
【上から第九段】
【九列で構成】
【右から第一列】
せうきら【枠内】
一山わろう
二せきぞろ
三おとろし
五酒天とうし
六ぬらりひよん
【右から第二列】
かき【枠内】
一やしや
二ちくせう
三山ひこ
五雪女
六牛鬼
【右から第三列】
ちくせう【枠内】
一赤した
二目ひとつほう
四がこう
五ねこまた
【右から第四列】
しゆら【枠内】
一せうつかばゝ
三うわん
五山ひこ
六無間ぢこく
【右から第五列、第八段第五列と共通】
【右から第六列】
剣の山【枠内】
一やうちん
四とうくわつぢこく
五犬かみ
六赤舌
【右から第七列】
うふめ【枠内】
二猩々
三こくせうちこく
四きやうくわんぢこく
五かつは
六剣の山
【右から第八列】
ゆき女【枠内】
一ふらりひ
三せうきら
四ぬれ女
五まこら
六ひやうすべ
【右から第九列】
ねこまた【枠内】
一剣の山
二ちくせう
三かき
五やしや
六海ぼうづ
【上から第十段】
【十列で構成】
【右から第一列】
きやうくわんちこく【枠内】
一わら〳〵
二剣の山
三やしや
五がき
【右から第二列】
けうくわんちこく【枠内】
一うし鬼
二悪けんちこく
三むけんちこく
五ようちん
【右から第三列】
せうねつちこく【枠内】
一しゆら
三しゆこうちこく
四けうくわんちこく
五こくせうちこく
【右から第四列】
悪けんちこく【枠内】
一やうちん
二とうくわつちこく
四むけんちこく
五こくせうちこく
【右から第五列】
むけんちこく【枠内】
一きやうくわんちこく
二こくせうちこく
三しゆこうちこく
四やうちん
【右から第六列】
ようちん【枠内】
【右から第七列】
しゆこうちこく【枠内】
一うし鬼
四こくせうちこく
五かき
六むけんちこく
【右から第八列】
こくせうちこく【枠内】
一せうねつちこく
二悪けんちこく
五きやうくわんちこく
六無間ちこく
【右から第九列】
とうくわつちこく【枠内】
一ほうくわんちこく
三むけんちこく
四うし鬼
六あくけんちこく
【右から第十列】
牛鬼【枠内】
一雪女
三むけんちこく
四こくせうちこく
五ちくせう
",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/237f408d-d2a1-41af-9d7f-75dc5ac4b481/canvas/p1
237f408d-d2a1-41af-9d7f-75dc5ac4b481,https://honkoku.org/app/#/transcription/D27FA5DB4F64500D61A0F7EE8121B050/1/,[極楽浄土双六],2,completed,"【タイトル・画像共に無し】
【コマ１の裏】
【東京大学図書館の蔵書印・整理番号】
〇〇一一八四二三九〇
",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/237f408d-d2a1-41af-9d7f-75dc5ac4b481/canvas/p2
237f408d-d2a1-41af-9d7f-75dc5ac4b481,https://honkoku.org/app/#/transcription/D27FA5DB4F64500D61A0F7EE8121B050/1/,[極楽浄土双六],3,completed,"【タイトル・画像共に無し】
【コマ１の裏】
",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/237f408d-d2a1-41af-9d7f-75dc5ac4b481/canvas/p3
f125f2e2-c68a-48fb-afde-c0ab45035ca8,https://honkoku.org/app/#/transcription/4C9645CF9B7C3E14A7B1C3E73D7404E6/1/,大日本富士山絶頂之図,1,completed,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/f125f2e2-c68a-48fb-afde-c0ab45035ca8/canvas/p1
f125f2e2-c68a-48fb-afde-c0ab45035ca8,https://honkoku.org/app/#/transcription/4C9645CF9B7C3E14A7B1C3E73D7404E6/1/,大日本富士山絶頂之図,2,completed,"【右図は１／２で翻刻済み】
【左図左下署名】
五雲亭
　貞秀筆
　　印
　　印",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/f125f2e2-c68a-48fb-afde-c0ab45035ca8/canvas/p2
042cfa10-cdfd-49b5-a874-de2e7b01ec27,https://honkoku.org/app/#/transcription/65704A2750B36C7B81A148D1A94A2830/1/,安房国鋸山日本禅寺真景方角図絵,1,completed,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/042cfa10-cdfd-49b5-a874-de2e7b01ec27/canvas/p1
042cfa10-cdfd-49b5-a874-de2e7b01ec27,https://honkoku.org/app/#/transcription/65704A2750B36C7B81A148D1A94A2830/1/,安房国鋸山日本禅寺真景方角図絵,2,completed,"安房国鋸山日本禅寺真景方角図絵
【左上】
当山は神亀（しんき）元年｜行基（きやうき）の草創（さう〳〵）にして
房総二州の界（さかひ）に在｜岩石（かんせき）｜自然（しせん）に仏像（ふつそう）及
鳥獣（てうしう）のかたちをなし峰々（みね〳〵）｜鋸（のこきり）の歯（は）のことし因（よつ）て
鋸山と号し凡一千余年の旧跡（きうせき）なり時に
安永年中其自然なるものにて加て石像一千
二百羅漢并西国秩父坂東相模八番等
の観音を安置奉ことしれり

　　鋸山　長歌并反歌　　杉乃本　志道
鳥啼東国能日向爾
とりがなくあづまのくにのひむかひに
海毛広山多爾満而雖有
うみもさひろしやまさはにみちてあれども
水長鳥安房鋸根増高
しながどりあはのをがのねましたかく
蓬洞能曲呉等千五百仏
よもぎがほらのくまごらにちいほのほとけ
朝日加目細可母夕日奈須
あさひなすまぐはしきかもゆふひなす
浦妙鴨春者花秋者紅葉宁
うらぐはしかもはるははなあきはもみぢを
加座志爾而振放見者両隻能
かざしにてふりさけみればふたなみの
筑波山者如眉雲井爾紛
つくばのやまはまゆのごとくもゐにまがふ
在駿河富士高根者大分爾曽
するがなるふじのたかねはましろにぞ
雪者降来其雪能無絶時
ゆきはふりけりそのゆきのたゆるときなく
千代毛雅母遠江宁往舟能
ちよもがもとほつあふみをゆくふねの
留不所知果白二不知土左右
とまりしられずはてしらにしらぬくにまで
聞挙名応誠日本寺
きこえあげなにおふげにひのもとのてら
　　反歌
御仏毛天降間兼此山者
みほとけもあをりましけんこのやまは
浮世能外乃古古智社須礼
うきよのほかのこゝちこそすれ
　　文政十二己丑歳冬十一月改正　　　崇山老翁写

【右下】
　道法
江戸日本橋ヨリ行徳へ　　三里
行徳　ヨリ　　　船橋へ　二里
船橋　ヨリ　　　八幡へ　五里半
八幡　ヨリ　　　姉ヶ崎へ二里八丁
姉ヶ崎ヨリ　　来去津へ　四里
来去津ヨリ　　左貫へ　　四里
左貫　ヨリ　　　百首へ　二里半
百首　ヨリ　　　当山マテ三里
　◯
江戸ヨリ百首迄海上　十六里
江戸ヨリ浦賀迄陸路　十六里
浦賀ヨリ当山麓迄海上　三里
　　　彫工施主
　　　　東都馬喰町二丁目
　　　　永寿堂　　　西村与八",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/042cfa10-cdfd-49b5-a874-de2e7b01ec27/canvas/p2
b847ac3a-1e19-4ae0-9033-75e04869fc38,https://honkoku.org/app/#/transcription/BC2FC4A0E5FC7BB7F819BE45EC1D9C44/1/,八百万神御守護末代地震降伏之図,1,initiated,"八百万神（はつひやくばんじん）御守護（ごしゆご）末代（まつだい）地震（ぢしん）降伏（がうふく）之（の）図（づ）


安政二年十月二日夜の四時神々 出雲（いづも）へ大一座のるすを附込（つけこみ）
例の大鯰（おゝなまつ）ね入ばな【寝入りばな】ゆへねがへりをする所（ところ）江戸十里四方あのめき？〳〵 
ピシヤリゆへ自身（じしん）もしよげになつて塞（ふさい）てゐる所へ江戸中の鎮守（ちんじゆ） 
立合にて吟味（ぎんみ）ある　地震共でたらめに　近頃（ちかごろ）はとつ【外つ】の奴等（やつら）度々（たび〳〵）此（この）国（くに）へ参（まい）り　
地の下でもうるさく存（ぞん）じ日本の後（うしろ）を力任（ちからまかせ）せに動潰（ゆりつぶ）したる尻尾（しりを）はづみに乗（のつ）て
江戸 表（おもて）へ持出（もちだ）し候 段（たん）幾重（いくゑ）にもお免（ゆるし）〳〵と地の下で手を合せたるは九
太夫といふ身振（みぶり）なり　諸神　こいつ要石（かなめいし）位（ぐらゐ）の甘（あま）口ではいかぬ奴（やつ）今度（こんと）
は柳川（やながは）の板前（いたまへ）へ申付 蒲焼（かはやき）すつぽん煮（に）にすると甚（はなは）だいかり
力身（りきま）せ給ふ　山王・神田　二ヶ所（しよ）の氏子 怪我（けが）少（すくな）きゆへ今度（このたび）は仲（ちう）人に
成（なり）給ひ此（この）以後（いご）急度（きつと）動（うご）き申 間鋪（ましき）の一札（いつさつ）を月番 深川（ふかがは）の蛭子（ゑひす）の
宮（みや）へとられ鯰共ふるへながら判（はん）をおす日々少（すこ）しづゝ動（うご）きたる
は大方（おゝかた）此時（このとき）なるべし　【判の絵】　《割書：この判は彼奴（きやつ）が証文（しようもん）の印形（いんきやう）なれば｜これを懐中（くわいちう）する者（もの）は地震の難（なん）を免》

【挿絵内】
小野塚天王　浅草第六天　向島あきは　小野照大明神　西ノ久保八まん　いそべ大神宮　鉄炮州いなり　氷川明神　杉ノ森いなり　湯島天神　亀戸天神　黒助稲荷　牛の御前　三社大権現　
芝神明宮　深川八幡宮　山王大権現　神田大明神　鹿嶋太神宮
深川恵比寿の宮　信州地震　越後地震　江戸地震　小田原地震


",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/b847ac3a-1e19-4ae0-9033-75e04869fc38/canvas/p1
aca64819-cf0f-4787-9b25-9e77a305da65,https://honkoku.org/app/#/transcription/C82B921F6FA0B7D7F9E6A416ABC5FD9B/1/,世直し豊年おどり,1,completed,"【タイトル】
世（よ）直（なおし）し豊（ほふ）年おどり
",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/aca64819-cf0f-4787-9b25-9e77a305da65/canvas/p1
